"ti","WeekSubWeek","Event","Duration.Hrs","timeSinceApp","timeSinceApp.NoSo","timeSinceApp.N","timeSinceApp.T","timeSinceApp.S","diss.d13C","SD.d13C","CumOutDiss.g","CumOutFilt.g","TotSMout.g","TotSMout.g.SD","MELsm.g","MELsm.g.SD","Appl.Mass.g","Appl.Mass.g.OT","CumAppMass.g","CumAppMass.g.N","CumAppMass.g.T","CumAppMass.g.S","CumAppMass.g.OT","CumAppMass.g.N.OT","CumAppMass.g.T.OT","CumAppMass.g.S.OT","iniCo.ug.g.N","iniCo.ug.g.T","iniCo.ug.g.S","CumOutSmeto.g","CumOutMELsm.g","MassSoil.g.North","MassSoil.g.SD.North","Conc.mug.g.dry.soil.N","Conc.North.SD","comp.d13C.North","comp.d13C.SD.North","ID.N","Area.N","Area.T","Area.S","MassSoil.g.Talweg","MassSoil.g.SD.Talweg","Conc.mug.g.dry.soil.T","Conc.Talweg.SD","comp.d13C.Talweg","comp.d13C.SD.Talweg","ID.T","MassSoil.g.South","MassSoil.g.SD.South","Conc.mug.g.dry.soil.S","Conc.South.SD","comp.d13C.South","comp.d13C.SD.South","ID.S","DD13C.North","DD13C.Talweg","DD13C.South","CatchMassSoil.g","CatchMassSoil.g.SD","BulkCatch.d13","BulkCatch.d13.SD","DD13.Bulk","Area.Catchment","BulkCatch.Conc","iniCo.Bulk","DayMoYr","Blk.Conc","Blk.Conc.mean","Blk.Conc.SD","Blk.d13C","Bulk.d13C.SDmean","Bulk.d13C.SD"
"2016-06-10 05:26:00","W11-2",15,103.1,9.9,9.9,9.9,16,9.9,-29.78,0.396232255123179,106.550717702341,5.18888789327986,4.06135528013845,0.0471089275809341,36.01911507254,0.124537313889652,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,111.739605595621,2361.87734919999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-10,NA,NA,NA,NA,NA,NA
"2016-06-14 12:34:00","W11-3",15,0.5,9.9,9.9,9.9,16,9.9,-29.9333333333333,0.450924975282289,106.886350169892,5.28555550459131,0.432300078862318,0.011212289449452,11.2077646243466,0.11227685672556,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,112.171905674484,2373.08511382434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-14,NA,NA,NA,NA,NA,NA
"2016-06-14 13:06:00","W12-1",15,19.1,10.7,10.7,10.7,16.8,10.7,NA,NA,106.906571294342,5.63992412616013,0.374589746018313,0.0998480711351017,15.7930426376538,7.7077986880977,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,112.546495420502,2388.87815646199,602.237111129363,47.1402087726651,1.300052437,0.101761818,-29.45,0.0707106781186558,"AW-N-11",101721.702,39247.33,100245.721,520.495408124308,3.0943231322714,2.912150122,0.017312609,-29.9,0.0999999999999996,"AW-T-11",394.689282095137,305.410821902766,0.864562637,0.668999128,-27.6,0.435889894354068,"AW-S-11",2.85,2.4,4.7,1517.42180134881,178.426029728569,-29.1231612543202,0.175742304853336,3.17683874567982,241214.753,1.38136811360078,18.7914390577603,2016-06-14,1.73974974817314,1.69225506533333,0.880727276529966,-29.4692467572921,-28.9833333333333,0.99526657512224
"2016-06-15 08:14:00","W12-2",15,24.1,11.7,11.7,11.7,17.8,11.7,NA,NA,106.91318154573,5.64053612739284,0.00722225262090021,0.0501022248953091,1.254587297369,0.054257948537256,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,112.553717673123,2390.13274375936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-15,NA,NA,NA,NA,NA,NA
"2016-06-16 08:22:00","W12-3",16,16.4333333333333,12.4,12.4,12.4,18.5,12.4,NA,NA,106.940755567685,5.87092556709591,0.257963461658438,0.0818222403676447,5.80214576544705,0.0727323297977517,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,112.811681134781,2395.93488952481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-16,NA,NA,NA,NA,NA,NA
"2016-06-17 00:50:00","W12-4",16,10.2333333333333,12.8,12.8,12.8,18.9,12.8,NA,NA,106.968155173388,5.87413405813558,0.0306080967420369,0.0613113210240833,5.60981180386359,0.037701957384383,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,112.842289231523,2401.54470132867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-17,NA,NA,NA,NA,NA,NA
"2016-06-17 11:06:00","W12-5x",17,96.8666666666667,16.8,16.8,16.8,23,16.8,NA,NA,119.097896779307,5.88376713915842,12.1393746869425,0.185770746054758,232.01287268268,23.250768415815,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,124.981663918466,2633.55757401135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-17,NA,NA,NA,NA,NA,NA
"2016-06-21 12:00:00","W13-1",17,74.8333333333333,20,20,20,26.1,20,-30.6,0.200000000000001,123.243054316821,5.90266194933159,4.16405234768661,0.0267140863638114,76.137992881089,7.97311910518405,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,129.145716266152,2709.69556689244,249.810451551275,290.12435426197,0.539267143,0.626292978,NA,NA,"AW-N-12",101721.702,39247.33,100245.721,570.773763950775,85.6160645568698,3.193455428,0.479018314,-29.5333333333333,0.208166599946613,"AW-T-12",412.195674180015,9.5959488585173,0.902910201,0.021019823,-28.1666666666667,0.37859388972002,"AW-S-12",NA,2.7666666666667,4.1333333333333,1232.77988968207,174.732494288294,NA,NA,NA,241214.753,1.1222475050651,18.7914390577603,2016-06-21,1.88973785318173,1.545210924,1.17490184756928,NA,NA,NA
"2016-06-24 14:52:00","W13-2",18,16.9333333333333,20.7,20.7,20.7,26.8,20.7,-29,0.270801280154531,133.207653231486,5.92393957174301,9.98587653707651,0.0187345527137448,67.5578246989413,0.456894075062506,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,139.131592803229,2777.25339159139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-24,NA,NA,NA,NA,NA,NA
"2016-06-25 07:50:00","W13-3",18,73.0666666666667,23.7,23.7,23.7,29.8,23.7,NA,NA,134.234243864818,5.92816468365331,1.03081574524214,0.0214310811410664,259.806612824912,5.6949118167034,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,140.162408548471,3037.0600044163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-25,NA,NA,NA,NA,NA,NA
"2016-06-28 08:56:00","W14-1",18,149.733333333333,29.9,29.9,29.9,36.1,29.9,NA,NA,134.37439580311,5.93279779866848,0.144785053307215,0.0102922379659069,14.3592692089977,0.686480892083945,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,140.307193601778,3051.41927362529,165.15345555695,51.8185829127907,0.356517638,0.111861049,-29.5,NA,"AW-N-13",101721.702,39247.33,100245.721,456.865545722169,68.529831867262,2.556143693,0.383421554,-29.6333333333333,0.461880215351699,"AW-T-13",635.774155454282,95.3661234322721,1.392656465,0.20889847,NA,NA,"AW-S-13",2.8,2.6666666666667,NA,1257.7931567334,74.1084810471431,NA,NA,NA,241214.753,1.14501805540976,18.7914390577603,2016-06-28,1.67921814464954,1.435105932,0.898495098630725,NA,NA,NA
"2016-07-04 14:42:00","W15-1",18,187.633333333333,37.8,37.8,37.8,43.9,37.8,NA,NA,134.45925555613,5.9350461609808,0.0871081153321383,0.000967222650912677,45.5190618529442,0.353435427512749,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,140.39430171711,3096.93833547824,376.052091572414,47.1402087726651,0.811785639,0.101761818,-28.95,0.353553390593274,"AW-N-14",101721.702,39247.33,100245.721,330.891552744531,49.633732974236,1.851324451,0.277698668,-27.9,0.141421356237309,"AW-T-14",544.337459169633,81.6506186700114,1.192365363,0.178854804,NA,NA,"AW-S-14",3.35,4.4,NA,1251.28110348658,61.5156626702605,NA,NA,NA,241214.753,1.13908987993394,18.7914390577603,2016-07-04,1.2522449491253,1.28515848433333,0.429432305832308,NA,NA,NA
"2016-07-12 01:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.894736724391,77.5342103696864,1.115823402,0.16737351,NA,NA,"AW-N-15",101721.702,39247.33,100245.721,273.559901676646,41.0339852872433,1.530556252,0.229583438,NA,NA,"AW-T-15",618.356149559077,92.753422205602,1.35450251,0.203175376,NA,NA,"AW-S-15",NA,NA,NA,1408.81078796011,73.7078445781161,NA,NA,NA,241214.753,1.28249528170417,NA,2016-07-12,1.30111654008643,1.333627388,0.169956194858492,NA,NA,NA
"2016-09-08 00:00:00","W16-1",19,11.7666666666667,38.3,38.3,38.3,44.4,38.3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-08,NA,NA,NA,NA,NA,NA
"2016-09-30 00:00:00","W17-1",19,23.9666666666667,39.3,39.3,39.3,45.4,39.3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,52296.154,21585.724,11780.312,18930.118,44837.169,19533.14,7536.895,17769.49,19.5945276023695,19.5955863484217,17.661693403085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-30,NA,NA,NA,NA,NA,NA
