"DayMoYr","SubWeeks","Volday.L","SmpHrs","SmOut_ug.obs","SmOut_ug.sd","OxOut_ug.obs","OxOut_ug.sd","EsOut_ug.obs","EsOut_ug.sd","ConcSmOut_ugL.obs","ConcSmOut_ugL.sd","ConcOxOut_ugL.obs","ConcOxOut_ugL.sd","ConcEsOut_ugL.obs","ConcEsOut_ugL.sd","delta.obs","delta.sd"
2016-06-13,"W11-2",196886.061512686,24,878081.917903307,11.2396394755159,1724328.12672811,1328.52538600598,6100593.37039519,1306.04610705495,4.459848052,5.70870247957686e-05,8.758,0.00674768633085984,30.9854,0.00663351228126831,-29.78,0.396232255123179
2016-06-14,"W11-2",85027.3873980249,12.5666666666667,379209.228053731,6.57129448676855,744669.858831902,776.727008336042,2634607.60948276,763.584419362505,4.459848052,7.72844454929259e-05,8.758,0.00913502145726384,30.9854,0.00898045256627799,-29.78,0.396232255123179
2016-06-14,"W11-3",107467.514792683,0.533333333333333,335632.467550866,4814.21493394091,993096.557447705,18081.1432995155,11325571.5139417,65217.8749622444,3.123106254,0.0447969318284513,9.2409,0.168247524234612,105.386,0.606861292810734,-29.9333333333333,0.450924975282289
2016-06-14,"W12-1",814407.548156394,10.9,15448.5660056202,8565.62109683981,8808469.15934992,710212.35494369,3281899.53756064,126205.9777799,0.018969085,0.0105176101525952,10.8158,0.872060133223746,4.0298,0.154966611085074,NA,NA
2016-06-15,"W12-1",265098.316606274,8.23333333333333,5028.67250106132,2481.9732894234,2867250.37275014,205791.042454477,1068293.19625996,36569.4282147084,0.018969085,0.00936246341054531,10.8158,0.776281966211499,4.0298,0.137946663271429,NA,NA
2016-06-15,"W12-2",421245.322800152,15.7666666666667,4628.29607953676,2852.56001118446,233749.029621804,1492.25758408221,737389.937561666,2398.47902981224,0.010987175,0.00677173100041226,0.5549,0.00354249057096397,1.7505,0.00569378198402011,NA,NA
2016-06-16,"W12-2",181370.467641637,8.36666666666667,1992.74906781051,1685.19503534367,100642.472494344,881.574817809038,317489.003606686,1416.93949910529,0.010987175,0.00929145222624328,0.5549,0.00486063045032727,1.7505,0.00781240472900455,NA,NA
2016-06-16,"W12-3",1024316.4098868,15.6333333333333,25189.8303828926,17356.4432435221,2666910.20478126,9847.12494224313,2731237.27532216,1487.69513515903,0.024591845,0.0169444158816515,2.6036,0.0096133624797941,2.6664,0.00145237850414155,NA,NA
2016-06-17,"W12-3",96950.4960882826,0.833333333333333,2384.19157247615,3698.58664304628,252420.311615453,2098.3818097283,258508.802769797,317.02171226111,0.024591845,0.0381492286504483,2.6036,0.0216438480914788,2.6664,0.00326993388432414,NA,NA
2016-06-17,"W12-4",979077.166554332,10.2666666666667,27399.6057023633,9885.92109477085,2041963.33856571,1197.0707175981,4064051.41065038,1102.91908812409,0.027985134,0.0100971827680982,2.0856,0.00122265206307584,4.1509,0.00112648841766538,NA,NA
2016-06-17,"W12-5x",580937.29345596,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-18,"W12-5x",853504.878711855,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-19,"W12-5x",604968.988938638,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-20,"W12-5x",381315.662919705,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,"W12-5x",153260.309212815,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-21,"W13-1",124944.926379978,12,849597.823957713,968.709355164781,4200985.77619609,3114.36762755698,12157316.2596688,173078.048413975,6.799778499,0.00775309076751765,33.6227,0.0249259231069989,97.3014,1.38523470643071,-30.6,0.200000000000001
2016-06-22,"W13-1",210636.122327402,24,1432278.9757146,1155.47937998994,7082155.15017754,3714.82690464793,20495189.5930275,206448.007346053,6.799778499,0.00548566583557744,33.6227,0.0176362290741081,97.3014,0.980116824526234,-30.6,0.200000000000001
2016-06-23,"W13-1",177053.994809446,24,1203927.94706733,971.233782334979,5953033.35127955,3122.48357504429,17227601.5705518,173529.084553609,6.799778499,0.00548552312180399,33.6227,0.0176357702541807,97.3014,0.980091326040794,-30.6,0.200000000000001
2016-06-24,"W13-1",96966.8042673404,14.8666666666667,659352.790773803,675.509749281345,3260285.76983951,2171.74086741744,9435005.80873819,120692.453796259,6.799778499,0.00696640210415664,33.6227,0.0223967458124111,97.3014,1.24467805975647,-30.6,0.200000000000001
2016-06-24,"W13-2",57872.3181211504,9.13333333333333,972932.526846522,514.277224768208,3458542.32662894,2623.16369477008,2443843.82408356,4446.57382775777,16.81170823,0.00888641135286159,59.7616,0.0453267430773852,42.2282,0.0768342097244019,-29,0.270801280154531
2016-06-25,"W13-2",534845.493676438,7.83333333333333,8991666.38781858,8005.5048110512,31963222.4548938,40833.5204580013,22585562.4760674,69217.6640465719,16.81170823,0.0149678830722172,59.7616,0.0763463859016901,42.2282,0.129416186291075,-29,0.270801280154531
2016-06-25,"W13-3",387057.861130454,16.1666666666667,394360.573529115,2651.61670106545,43320018.9929399,57065.6775203447,64238057.9225158,193425.517327857,1.018867237,0.00685069848037979,111.9213,0.147434487840337,165.965,0.499732822278643,NA,NA
2016-06-26,"W13-3",321958.542069217,24,328033.010186611,1775.70355582894,36034018.5744914,38215.073260003,53433849.4345176,129530.930608907,1.018867237,0.00551531742073546,111.9213,0.118695633960808,165.965,0.402321770301282,NA,NA
2016-06-27,"W13-3",224046.864296892,24,228274.009584689,1232.86567549422,25075616.3130318,26532.6112312484,37183937.8330338,89932.9382645721,1.018867237,0.00550271336920167,111.9213,0.118424381053105,165.965,0.401402351899908,NA,NA
2016-06-28,"W13-3",74517.1080924838,8.93333333333333,75923.0400314193,669.224149223658,8340051.60995131,14402.4320985304,12367231.8445691,48817.3977859878,1.018867237,0.00898081214307295,111.9213,0.193276852352555,165.965,0.655116644159086,NA,NA
2016-06-28,"W14-1",131644.058129852,15.0666666666667,19603.7335801726,917.084315596135,31647.2315744164,122.901775627509,2268358.76563548,9138.40207813074,0.148914686,0.00696639353590525,0.2404,0.000933591514675738,17.231,0.0694175051115239,NA,NA
2016-06-29,"W14-1",174127.950103953,24,25930.2090135539,954.474727741973,41860.3592049904,127.912599568142,3000398.70824122,9510.98354555403,0.148914686,0.00548145617732338,0.2404,0.000734589705396398,17.231,0.0546206599220632,NA,NA
2016-06-30,"W14-1",169211.383216397,24,25198.0599992955,934.76840029195,40678.4165252219,125.27168357654,2915681.34420174,9314.61736563026,0.148914686,0.00552426428130142,0.2404,0.000740326573752639,17.231,0.0550472266615668,NA,NA
2016-07-01,"W14-1",157011.236347875,24,23381.2789592156,862.147495640542,37745.5012180292,115.539494313733,2705460.61351024,8590.97722186576,0.148914686,0.0054909923372004,0.2404,0.000735867680563591,17.231,0.0547156841872867,NA,NA
2016-07-02,"W14-1",140281.07701215,24,20889.9125350061,771.573077467653,33723.5709137208,103.401289973556,2417183.23799635,7688.43703316067,0.148914686,0.00550019356780977,0.2404,0.000737100770652058,17.231,0.0548073710076718,NA,NA
2016-07-03,"W14-1",106463.488834163,24,15853.9770102038,587.881436284577,25593.8227157327,78.7841108490216,1834472.37610146,5858.01855693639,0.148914686,0.00552190654958073,0.2404,0.000740010605624084,17.231,0.0550237327471146,NA,NA
2016-07-04,"W14-1",62416.7262763588,14.7,9294.76719459192,437.379123338741,15004.9809968367,58.6147532637633,1075502.61046794,4358.31931882033,0.148914686,0.00700740249339871,0.2404,0.000939087272924861,17.231,0.0698261440294587,NA,NA
2016-07-04,"W15-1",39624.2436580806,9.3,6627.215575028,2.01770909368249,545788.294570768,2299.95098925761,3471420.55051896,1920.38430210487,0.167251535,5.09210752662788e-05,13.7741,0.0580440350888206,87.6085,0.048464882224023,NA,NA
2016-07-05,"W15-1",87667.0195453348,24,14662.4435878322,2.78169639589576,1207534.2939194,3170.80663292164,7680376.08183746,2647.52045209373,0.167251535,3.17302494178814e-05,13.7741,0.0361687513658651,87.6085,0.0301997315047836,NA,NA
2016-07-06,"W15-1",69385.2379189187,24,11604.7875482794,2.19959793027071,955719.205618978,2507.28286428152,6078736.61621959,2093.49967716354,0.167251535,3.17012378460255e-05,13.7741,0.0361356815870755,87.6085,0.030172119314629,NA,NA
2016-07-07,"W15-1",64482.6387434623,24,10784.8203106945,2.04474148574768,888190.314316324,2330.7647359305,5649227.25635661,1946.11277878808,0.167251535,3.1709953649423e-05,13.7741,0.0361456165775599,87.6085,0.0301804147086861,NA,NA
2016-07-08,"W15-1",58463.5239056155,24,9778.11411472338,1.85489857947875,805282.424628338,2114.36615724348,5121901.63408511,1765.42700093919,0.167251535,3.17274508199904e-05,13.7741,0.0361655612935161,87.6085,0.030197067898085,NA,NA
2016-07-09,"W15-1",56186.2563447766,24,9397.23761956738,1.78220619596725,773915.113518588,2031.50539208549,4922393.63898136,1696.24095592648,0.167251535,3.17196110207284e-05,13.7741,0.0361566248446868,87.6085,0.0301896062538462,NA,NA
2016-07-10,"W15-1",54981.3718005937,24,9195.71883005501,1.74439889730013,757318.913318558,1988.40951952246,4816835.51139231,1660.25730343036,0.167251535,3.17270893790484e-05,13.7741,0.0361651492933647,87.6085,0.0301967238913531,NA,NA
2016-07-11,"W15-1",53592.4121136028,24,8963.41319035266,1.70503023614145,738187.243693976,1943.53387740876,4695150.83665457,1622.78760122169,0.167251535,3.18147694589153e-05,13.7741,0.0362650942691094,87.6085,0.0302801746967793,NA,NA
2016-07-12,"W15-1",22995.3180596629,10.3666666666667,3846.00224329185,1.10872237699557,316739.810485603,1263.81307184825,2014585.32222998,1055.24282704637,0.167251535,4.82151355384132e-05,13.7741,0.0549595821449042,87.6085,0.0458894642947957,NA,NA
2016-08-12,NA,780.940530003177,16.4,130.613502386745,0.104945088030955,10756.7529543168,119.625053874344,68417.0284227833,99.8830308435798,0.167251535,0.00013438294466613,13.7741,0.153180747161192,87.6085,0.127900943805764,NA,NA
2016-08-13,NA,785.184199064245,24,131.323262551241,0.0331957436747471,10815.2056763308,37.8392424076029,68788.8099037199,31.5945372151417,0.167251535,4.22776511732007e-05,13.7741,0.0481915484961343,87.6085,0.040238376234258,NA,NA
2016-08-14,NA,382.970037211677,24,64.0523265826602,0.0164003636381555,5275.06758955737,18.6944850929516,33551.4305050592,15.6092872744327,0.167251535,4.28241429997058e-05,13.7741,0.0488144848851941,87.6085,0.0407585078667788,NA,NA
2016-08-15,NA,337.876348646112,24,56.5103379512574,0.0124474694777765,4653.94261388641,14.1886507964913,29600.8400903629,11.8470621264955,0.167251535,3.684031015386e-05,13.7741,0.0419936194212647,87.6085,0.0350633069582032,NA,NA
2016-08-16,NA,211.887386606717,24,35.4384906571119,0.00890632671802023,2918.55805185958,10.1521646553998,18563.1361095346,8.47672742926866,0.167251535,4.20333029759398e-05,13.7741,0.0479130202981036,87.6085,0.0400058142441592,NA,NA
2016-08-17,NA,441.199474679443,24,73.7912893813305,0.0188659514193618,6077.12568418212,21.5049650943761,38652.824177454,17.9559467038397,0.167251535,4.27605935684059e-05,13.7741,0.0487420460099158,87.6085,0.0406980237609887,NA,NA
2016-08-18,NA,293.538439145452,24,49.0947545285809,0.0152844931680766,4043.22781463337,17.4225240359405,25716.4623458743,14.5472411446753,0.167251535,5.20698182240554e-05,13.7741,0.0593534669144556,87.6085,0.0495582152273657,NA,NA
2016-08-19,NA,89.577943138867,24,14.9820484921182,0.00314245884926295,1233.85554658907,3.58203338711868,7847.78923148143,2.99088142241615,0.167251535,3.50807212037834e-05,13.7741,0.039987895028642,87.6085,0.0333885922986597,NA,NA
2016-08-20,NA,4352.98506937343,24,728.043434684788,0.345761367985117,59958.4516440566,394.127281695036,381358.492450202,329.083466705835,0.167251535,7.94308646767047e-05,13.7741,0.0905418409238344,87.6085,0.0755994935570049,NA,NA
2016-08-21,NA,141.920906722186,24,23.7364894978774,0.00526050714657429,1954.83276128206,5.99635926390097,12433.4777565706,5.00676503715129,0.167251535,3.70664708116041e-05,13.7741,0.0422514159639567,87.6085,0.0352785586901032,NA,NA
2016-08-22,NA,79.0106905710492,24,13.214659279418,0.00255898677667869,1088.30115299469,2.91694386814586,6922.00808489376,2.43555329686242,0.167251535,3.23878548356385e-05,13.7741,0.0369183441767649,87.6085,0.0308256171318018,NA,NA
2016-08-23,NA,91.9020131836808,24,15.3707527745608,0.0029713656872777,1265.86751979334,3.38700731106278,8051.3975220025,2.82804098942077,0.167251535,3.23318889798306e-05,13.7741,0.0368545496853622,87.6085,0.0307723508055094,NA,NA
2016-08-24,NA,170.302512025655,24,28.4833565506467,0.00544806490716527,2345.76383089257,6.2101530453558,14919.9476247996,5.18527589399612,0.167251535,3.19905140703066e-05,13.7741,0.0364654224502589,87.6085,0.0304474422151506,NA,NA
2016-08-25,NA,253.423837520043,24,42.3855258308178,0.00806377090054862,3490.68528038482,9.19175014769596,22202.0822693747,7.67481253946334,0.167251535,3.1819307052798e-05,13.7741,0.0362702665923011,87.6085,0.0302844934184865,NA,NA
2016-08-26,NA,336.545163014431,24,56.2876951109888,0.010688015755303,4635.60672987707,12.1830805474271,29484.2169139498,10.1724761718119,0.167251535,3.17580429906363e-05,13.7741,0.0362004327689735,87.6085,0.030226184446382,NA,NA
2016-08-27,NA,419.666488508819,24,70.1898643911599,0.013315751956983,5780.52817936932,15.1783906719068,36766.3515585249,12.6734627449403,0.167251535,3.17293668224432e-05,13.7741,0.0361677453109003,87.6085,0.030198891481596,NA,NA
2016-08-28,NA,502.787814003207,24,84.0920336713309,0.0159452535043946,6925.44962886158,18.1757130828328,44048.4862031,15.1761295118297,0.167251535,3.17136833079508e-05,13.7741,0.0361498679494983,87.6085,0.0301839644660379,NA,NA
2016-08-29,NA,585.909139497595,24,97.9942029515019,0.0185757707297474,8070.37107835383,21.1741932471203,51330.6208476751,17.6797629651361,0.167251535,3.1704183255574e-05,13.7741,0.0361390390074419,87.6085,0.0301749226514816,NA,NA
2016-08-30,NA,669.030464991983,24,111.896372231673,0.0212069256808736,9215.29252784608,24.1734003437628,58612.7554922502,20.1840033833255,0.167251535,3.16979970129278e-05,13.7741,0.0361319874186185,87.6085,0.0301690348040689,NA,NA
2016-08-31,NA,752.151790486371,24,125.798541511844,0.0238385071933892,10360.2139773383,27.1730936702057,65894.8901368253,22.6886497875904,0.167251535,3.16937451920101e-05,13.7741,0.0361271408429866,87.6085,0.0301649880709837,NA,NA
2016-09-01,NA,835.273115980759,24,139.700710792015,0.0264703880464504,11505.1354268306,30.1731282096539,73177.0247814004,25.1935810936216,0.167251535,3.16906979765169e-05,13.7741,0.0361236673758203,87.6085,0.0301620878388261,NA,NA
2016-09-02,NA,918.394441475147,24,153.602880072186,0.0291024870276628,12650.0568763228,33.1734113895323,80459.1594259755,27.6987200063285,0.167251535,3.16884398613277e-05,13.7741,0.0361210933901651,87.6085,0.0301599386444871,NA,NA
2016-09-03,NA,1001.51576696954,24,167.505049352357,0.031734749862038,13794.9783258151,36.1738813427395,87741.2940705506,30.2040148686926,0.167251535,3.16867201782189e-05,13.7741,0.0361191331537368,87.6085,0.030158301910799,NA,NA
2016-09-04,NA,1084.63709246392,24,181.407218632528,0.0343671388998587,14939.8997753073,39.1744951530271,95023.4287151257,32.7094298470419,0.167251535,3.16853804269115e-05,13.7741,0.0361176059948642,87.6085,0.0301570267827899,NA,NA
2016-09-05,NA,1167.75841795831,24,195.309387912699,0.0369996272043849,16084.8212247996,42.1752221156806,102305.563359701,35.2149393039381,0.167251535,3.16843164094457e-05,13.7741,0.0361163931401317,87.6085,0.0301560140885195,NA,NA
2016-09-06,NA,1250.8797434527,24,209.21155719287,0.0396321949948518,17229.7426742918,45.1760396829552,109587.698004276,37.7205244127472,0.167251535,3.16834573445552e-05,13.7741,0.036115413907223,87.6085,0.0301551964608767,NA,NA
2016-09-07,NA,1334.00106894709,24,223.113726473041,0.0422648274183354,18374.6641237841,48.176930924265,116869.832648851,40.2261710369805,0.167251535,3.16827537864678e-05,13.7741,0.0361146119337749,87.6085,0.0301545268391205,NA,NA
2016-09-08,"W16-1",686.364564404062,11.8,31.4876607566008,0.58005056595615,258.965350149653,1.50667222477918,2401.10915565473,7.51876865682783,0.045876,0.000845105642159397,0.3773,0.00219514861768447,3.4983,0.0109544825691228,NA,NA
2016-09-16,NA,1083.64639230358,17.9666666666667,49.7133618933191,0.742204814340178,408.859783816141,1.92786533536159,3790.92017419562,9.62065485757929,0.045876,0.000684914211509921,0.3773,0.00177905389530564,3.4983,0.00887803893032671,NA,NA
2016-09-17,NA,1520.2159273116,24,69.7414258813469,0.900928335584406,573.577469374666,2.34014718614063,5318.17137851417,11.6780710669149,0.045876,0.000592631822492242,0.3773,0.00153935184081318,3.4983,0.00768185022739944,NA,NA
2016-09-18,NA,1729.10447352897,24,79.3243968276149,2.32912916689149,652.391117862479,6.04987638947287,6048.92617974638,30.1907875029142,0.045876,0.00134701471342441,0.3773,0.00349884953864329,3.4983,0.0174603605306146,NA,NA
2016-09-19,NA,66.0265663050697,24,3.02903475581138,0.0391368822370913,24.9118234669028,0.101657436251061,230.980736905026,0.507302605601542,0.045876,0.000592744472827238,0.3773,0.0015396444482871,3.4983,0.00768331043079835,NA,NA
2016-09-20,NA,60.2882444100067,24,2.76578350055347,0.0357377649891047,22.7467546158955,0.0928282826446556,210.906365419526,0.463242349953112,0.045876,0.000592781649869588,0.3773,0.00153974101507006,3.4983,0.00768379232944164,NA,NA
2016-09-21,NA,54.5499225149436,24,2.50253224529555,0.0323388940298496,20.5816857648882,0.0839997687693578,190.831993934027,0.419185286764277,0.045876,0.000592831163435486,0.3773,0.00153986962577897,3.4983,0.00768443413736187,NA,NA
2016-09-22,NA,48.8116006198805,24,2.23928099003764,0.0289403561348517,18.4166169138809,0.0751721200232311,170.757622448528,0.375132540842323,0.045876,0.000592899142157296,0.3773,0.00154004619944002,3.4983,0.00768531529551061,NA,NA
2016-09-23,NA,43.0732787248174,24,1.97602973477972,0.0255422842524135,16.2515480628736,0.066345681737401,150.683250963029,0.331085835498265,0.045876,0.000592996052508463,0.3773,0.00154029792255343,3.4983,0.00768657147308139,NA,NA
2016-09-24,NA,37.3349568297543,24,1.71277847952181,0.0221448929085459,14.0864792118663,0.057521011139808,130.608879477529,0.287047951474925,0.045876,0.000593140980704106,0.3773,0.00154067437126287,3.4983,0.00768845007063625,NA,NA
2016-09-25,NA,31.5966349346912,24,1.44952722426389,0.0187485520644045,11.921410360859,0.0486990691987361,110.53450799203,0.243023684306526,0.045876,0.000593371797444787,0.3773,0.00154127391411759,3.4983,0.00769144197819941,NA,NA
2016-09-26,NA,25.8583130396281,24,1.18627596900598,0.0153539588567001,9.75634150985168,0.0398816667158311,90.4601365065309,0.199022070463264,0.045876,0.000593772642212585,0.3773,0.00154231510209936,3.4983,0.00769663783396313,NA,NA
2016-09-27,NA,20.119991144565,24,0.923024713748063,0.0119626011433815,7.59127265884437,0.0310726683787205,70.3857650210317,0.155062395952889,0.045876,0.000594562942768142,0.3773,0.00154436789536631,3.4983,0.0077068819185229,NA,NA
2016-09-28,NA,14.3816692495019,24,0.659773458490148,0.0085783171507507,5.42620380783706,0.0222820439198745,50.3113935355324,0.111194412878599,0.045876,0.000596475763830253,0.3773,0.00154933641799934,3.4983,0.00773167641040347,NA,NA
2016-09-29,NA,8.64334735443879,24,0.396522203232234,0.00521489689667328,3.26113495682976,0.0135456126938746,30.2370220500332,0.067596871094614,0.045876,0.000603342279654556,0.3773,0.00156717208488888,3.4983,0.00782068200231472,NA,NA
2016-09-30,"W17-1",2.90502545937569,24,0.0647867884104494,0.00187565611051756,1.09606610582245,0.00514714932653656,10.162650564534,0.0256858953074863,0.022301625,0.00064565909550433,0.3773,0.0017718086806863,3.4983,0.00884188302880017,NA,NA
